날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,문화일보,세계,긍정,1,투자,6,14.29,8,42,#0d2b5c,#0d2b5c,Y
2026-09-18,문화일보,세계,긍정,2,확대,6,14.29,8,42,#234271,#234271,Y
2026-09-18,문화일보,세계,긍정,3,증가,5,11.9,8,42,#395a86,#395a86,Y
2026-09-18,문화일보,세계,긍정,4,화제,5,11.9,8,42,#4f729b,#4f729b,Y
2026-09-18,문화일보,세계,긍정,5,최대,5,11.9,8,42,#6689b1,#6689b1,Y
2026-09-18,문화일보,세계,긍정,6,승리,5,11.9,8,42,#7ca1c6,#7ca1c6,Y
2026-09-18,문화일보,세계,긍정,7,강화,5,11.9,8,42,#92b9db,#92b9db,Y
2026-09-18,문화일보,세계,긍정,8,통과,5,11.9,8,42,#a8d0f0,#a8d0f0,Y
2026-09-18,문화일보,세계,부정,1,제재,14,41.18,5,34,#7a0a12,#7a0a12,Y
2026-09-18,문화일보,세계,부정,2,위험,5,14.71,5,34,#983137,#983137,Y
2026-09-18,문화일보,세계,부정,3,격차,5,14.71,5,34,#b6585c,#b6585c,Y
2026-09-18,문화일보,세계,부정,4,사고,5,14.71,5,34,#d47f81,#d47f81,Y
2026-09-18,문화일보,세계,부정,5,전쟁,5,14.71,5,34,#f2a6a6,#f2a6a6,Y
