날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,매일신문,주요뉴스,긍정,1,합의,6,35.29,3,17,#0d2b5c,#0d2b5c,Y
2026-09-01,매일신문,주요뉴스,긍정,2,성장,6,35.29,3,17,#5b7ea6,#5b7ea6,Y
2026-09-01,매일신문,주요뉴스,긍정,3,최대,5,29.41,3,17,#a8d0f0,#a8d0f0,Y
2026-09-01,매일신문,주요뉴스,부정,1,논란,19,16.1,12,118,#7a0a12,#7a0a12,Y
2026-09-01,매일신문,주요뉴스,부정,2,취소,14,11.86,12,118,#85181f,#871b22,Y
2026-09-01,매일신문,주요뉴스,부정,3,혐의,13,11.02,12,118,#90262d,#942c33,Y
2026-09-01,매일신문,주요뉴스,부정,4,재판,12,10.17,12,118,#9a343a,#a23e43,Y
2026-09-01,매일신문,주요뉴스,부정,5,허위,11,9.32,12,118,#a64348,#af4f54,Y
2026-09-01,매일신문,주요뉴스,부정,6,실종,9,7.63,12,118,#b15155,#bd6164,Y
2026-09-01,매일신문,주요뉴스,부정,7,철회,8,6.78,12,118,#bb5f63,#ca7275,Y
2026-09-01,매일신문,주요뉴스,부정,8,비판,7,5.93,12,118,#c66d70,#d88485,Y
2026-09-01,매일신문,주요뉴스,부정,9,거부,7,5.93,12,118,#d27c7e,#e59596,Y
2026-09-01,매일신문,주요뉴스,부정,10,도박,6,5.08,12,118,#dc8a8b,#f2a6a6,Y
2026-09-01,매일신문,주요뉴스,부정,11,살해,6,5.08,12,118,#e79899,,N
2026-09-01,매일신문,주요뉴스,부정,12,파업,6,5.08,12,118,#f2a6a6,,N
