날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,아시아경제,경제,긍정,1,참여,16,23.88,9,67,#0d2b5c,#0d2b5c,Y
2026-09-10,아시아경제,경제,긍정,2,강화,9,13.43,9,67,#20406f,#20406f,Y
2026-09-10,아시아경제,경제,긍정,3,희망,7,10.45,9,67,#345481,#345481,Y
2026-09-10,아시아경제,경제,긍정,4,투자,7,10.45,9,67,#476994,#476994,Y
2026-09-10,아시아경제,경제,긍정,5,지원,6,8.96,9,67,#5b7ea6,#5b7ea6,Y
2026-09-10,아시아경제,경제,긍정,6,협력,6,8.96,9,67,#6e93b9,#6e93b9,Y
2026-09-10,아시아경제,경제,긍정,7,준공,6,8.96,9,67,#82a7cb,#82a7cb,Y
2026-09-10,아시아경제,경제,긍정,8,축하,5,7.46,9,67,#95bcde,#95bcde,Y
2026-09-10,아시아경제,경제,긍정,9,봉사,5,7.46,9,67,#a8d0f0,#a8d0f0,Y
2026-09-10,아시아경제,경제,부정,1,비상,6,100.0,1,6,#7a0a12,#7a0a12,Y
