날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,조선일보,세계,긍정,1,지원,11,61.11,2,18,#0d2b5c,#0d2b5c,Y
2026-09-10,조선일보,세계,긍정,2,확대,7,38.89,2,18,#a8d0f0,#a8d0f0,Y
2026-09-10,조선일보,세계,부정,1,보복,21,19.63,11,107,#7a0a12,#7a0a12,Y
2026-09-10,조선일보,세계,부정,2,전쟁,15,14.02,11,107,#861921,#871b22,Y
2026-09-10,조선일보,세계,부정,3,충돌,10,9.35,11,107,#922930,#942c33,Y
2026-09-10,조선일보,세계,부정,4,타격,10,9.35,11,107,#9e383e,#a23e43,Y
2026-09-10,조선일보,세계,부정,5,경고,8,7.48,11,107,#aa484d,#af4f54,Y
2026-09-10,조선일보,세계,부정,6,공습,8,7.48,11,107,#b6585c,#bd6164,Y
2026-09-10,조선일보,세계,부정,7,우려,7,6.54,11,107,#c2686b,#ca7275,Y
2026-09-10,조선일보,세계,부정,8,파괴,7,6.54,11,107,#ce787a,#d88485,Y
2026-09-10,조선일보,세계,부정,9,비판,7,6.54,11,107,#da8788,#e59596,Y
2026-09-10,조선일보,세계,부정,10,피해,7,6.54,11,107,#e69797,#f2a6a6,Y
2026-09-10,조선일보,세계,부정,11,사망,7,6.54,11,107,#f2a6a6,,N
