날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,데일리안,정치,긍정,1,최고,27,48.21,3,56,#0d2b5c,#0d2b5c,Y
2026-09-03,데일리안,정치,긍정,2,혁신,17,30.36,3,56,#5b7ea6,#5b7ea6,Y
2026-09-03,데일리안,정치,긍정,3,기부,12,21.43,3,56,#a8d0f0,#a8d0f0,Y
2026-09-03,데일리안,정치,부정,1,비판,36,20.34,8,177,#7a0a12,#7a0a12,Y
2026-09-03,데일리안,정치,부정,2,논란,34,19.21,8,177,#8b2027,#8b2027,Y
2026-09-03,데일리안,정치,부정,3,사퇴,25,14.12,8,177,#9c373c,#9c373c,Y
2026-09-03,데일리안,정치,부정,4,의혹,19,10.73,8,177,#ad4d51,#ad4d51,Y
2026-09-03,데일리안,정치,부정,5,수사,18,10.17,8,177,#bf6367,#bf6367,Y
2026-09-03,데일리안,정치,부정,6,갈등,17,9.6,8,177,#d0797c,#d0797c,Y
2026-09-03,데일리안,정치,부정,7,해임,14,7.91,8,177,#e19091,#e19091,Y
2026-09-03,데일리안,정치,부정,8,우려,14,7.91,8,177,#f2a6a6,#f2a6a6,Y
