날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-16,아시아경제,문화,긍정,1,안전,23,22.77,10,101,#0d2b5c,#0d2b5c,Y
2026-09-16,아시아경제,문화,긍정,2,지원,14,13.86,10,101,#1e3d6c,#1e3d6c,Y
2026-09-16,아시아경제,문화,긍정,3,출시,10,9.9,10,101,#2f4f7d,#2f4f7d,Y
2026-09-16,아시아경제,문화,긍정,4,확대,10,9.9,10,101,#41628d,#41628d,Y
2026-09-16,아시아경제,문화,긍정,5,협력,10,9.9,10,101,#52749e,#52749e,Y
2026-09-16,아시아경제,문화,긍정,6,협약,9,8.91,10,101,#6387ae,#6387ae,Y
2026-09-16,아시아경제,문화,긍정,7,공연,7,6.93,10,101,#7499bf,#7499bf,Y
2026-09-16,아시아경제,문화,긍정,8,체결,6,5.94,10,101,#86accf,#86accf,Y
2026-09-16,아시아경제,문화,긍정,9,인기,6,5.94,10,101,#97bee0,#97bee0,Y
2026-09-16,아시아경제,문화,긍정,10,증가,6,5.94,10,101,#a8d0f0,#a8d0f0,Y
