날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,아시아경제,경제,긍정,1,지원,14,13.59,10,103,#0d2b5c,#0d2b5c,Y
2026-09-08,아시아경제,경제,긍정,2,상장,14,13.59,10,103,#1e3d6c,#1e3d6c,Y
2026-09-08,아시아경제,경제,긍정,3,강화,13,12.62,10,103,#2f4f7d,#2f4f7d,Y
2026-09-08,아시아경제,경제,긍정,4,투자,12,11.65,10,103,#41628d,#41628d,Y
2026-09-08,아시아경제,경제,긍정,5,성과,11,10.68,10,103,#52749e,#52749e,Y
2026-09-08,아시아경제,경제,긍정,6,성장,10,9.71,10,103,#6387ae,#6387ae,Y
2026-09-08,아시아경제,경제,긍정,7,안전,9,8.74,10,103,#7499bf,#7499bf,Y
2026-09-08,아시아경제,경제,긍정,8,특허,7,6.8,10,103,#86accf,#86accf,Y
2026-09-08,아시아경제,경제,긍정,9,계약,7,6.8,10,103,#97bee0,#97bee0,Y
2026-09-08,아시아경제,경제,긍정,10,참여,6,5.83,10,103,#a8d0f0,#a8d0f0,Y
