날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,아시아경제,정치,긍정,1,지원,7,21.21,5,33,#0d2b5c,#0d2b5c,Y
2026-09-01,아시아경제,정치,긍정,2,최대,7,21.21,5,33,#345481,#345481,Y
2026-09-01,아시아경제,정치,긍정,3,성과,7,21.21,5,33,#5b7ea6,#5b7ea6,Y
2026-09-01,아시아경제,정치,긍정,4,감사,7,21.21,5,33,#82a7cb,#82a7cb,Y
2026-09-01,아시아경제,정치,긍정,5,강화,5,15.15,5,33,#a8d0f0,#a8d0f0,Y
2026-09-01,아시아경제,정치,부정,1,사퇴,19,41.3,5,46,#7a0a12,#7a0a12,Y
2026-09-01,아시아경제,정치,부정,2,도산,10,21.74,5,46,#983137,#983137,Y
2026-09-01,아시아경제,정치,부정,3,논란,6,13.04,5,46,#b6585c,#b6585c,Y
2026-09-01,아시아경제,정치,부정,4,불안,6,13.04,5,46,#d47f81,#d47f81,Y
2026-09-01,아시아경제,정치,부정,5,경질,5,10.87,5,46,#f2a6a6,#f2a6a6,Y
