날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-14,매일신문,정치,긍정,1,상승,8,100.0,1,8,#0d2b5c,#0d2b5c,Y
2026-09-14,매일신문,정치,부정,1,사퇴,40,23.12,9,173,#7a0a12,#7a0a12,Y
2026-09-14,매일신문,정치,부정,2,의혹,27,15.61,9,173,#891e25,#891e25,Y
2026-09-14,매일신문,정치,부정,3,논란,26,15.03,9,173,#983137,#983137,Y
2026-09-14,매일신문,정치,부정,4,하락,23,13.29,9,173,#a7454a,#a7454a,Y
2026-09-14,매일신문,정치,부정,5,비판,20,11.56,9,173,#b6585c,#b6585c,Y
2026-09-14,매일신문,정치,부정,6,취소,11,6.36,9,173,#c56c6f,#c56c6f,Y
2026-09-14,매일신문,정치,부정,7,조작,10,5.78,9,173,#d47f81,#d47f81,Y
2026-09-14,매일신문,정치,부정,8,청탁,9,5.2,9,173,#e39394,#e39394,Y
2026-09-14,매일신문,정치,부정,9,참사,7,4.05,9,173,#f2a6a6,#f2a6a6,Y
