날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-24,매일신문,주요뉴스,1,제청,38,중립
2026-09-24,매일신문,주요뉴스,2,대통령,36,중립
2026-09-24,매일신문,주요뉴스,3,법원,32,중립
2026-09-24,매일신문,주요뉴스,4,북한,29,중립
2026-09-24,매일신문,주요뉴스,5,대법원장,29,중립
2026-09-24,매일신문,주요뉴스,6,지뢰,28,중립
2026-09-24,매일신문,주요뉴스,7,법관,26,중립
2026-09-24,매일신문,주요뉴스,8,청와대,26,중립
2026-09-24,매일신문,주요뉴스,9,가능,19,중립
2026-09-24,매일신문,주요뉴스,10,헌법,19,중립
2026-09-24,매일신문,주요뉴스,11,사고,18,부정
2026-09-24,매일신문,주요뉴스,12,조희대,17,중립
2026-09-24,매일신문,주요뉴스,13,신고,16,중립
2026-09-24,매일신문,주요뉴스,14,절차,15,중립
2026-09-24,매일신문,주요뉴스,15,태풍,14,중립
2026-09-24,매일신문,주요뉴스,16,거부,14,부정
2026-09-24,매일신문,주요뉴스,17,요구,14,중립
2026-09-24,매일신문,주요뉴스,18,미국,13,중립
2026-09-24,매일신문,주요뉴스,19,주장,12,중립
2026-09-24,매일신문,주요뉴스,20,사건,12,중립
2026-09-24,매일신문,주요뉴스,21,관리,11,중립
2026-09-24,매일신문,주요뉴스,22,폭발,11,부정
2026-09-24,매일신문,주요뉴스,23,조사,11,중립
2026-09-24,매일신문,주요뉴스,24,로또,11,중립
2026-09-24,매일신문,주요뉴스,25,확인,11,중립
2026-09-24,매일신문,주요뉴스,26,중심,11,중립
2026-09-24,매일신문,주요뉴스,27,연합뉴스,11,중립
2026-09-24,매일신문,주요뉴스,28,이재명,11,중립
2026-09-24,매일신문,주요뉴스,29,서류,11,중립
2026-09-24,매일신문,주요뉴스,30,아버지,11,중립
2026-09-24,매일신문,주요뉴스,31,임명,11,중립
2026-09-24,매일신문,주요뉴스,32,시간,10,중립
2026-09-24,매일신문,주요뉴스,33,수리,10,중립
2026-09-24,매일신문,주요뉴스,34,국가,10,중립
2026-09-24,매일신문,주요뉴스,35,반박,10,중립
2026-09-24,매일신문,주요뉴스,36,국민,10,중립
2026-09-24,매일신문,주요뉴스,37,기록,10,중립
2026-09-24,매일신문,주요뉴스,38,국회,10,중립
2026-09-24,매일신문,주요뉴스,39,권한,10,중립
2026-09-24,매일신문,주요뉴스,40,일본,10,중립
2026-09-24,매일신문,주요뉴스,41,복권,10,중립
2026-09-24,매일신문,주요뉴스,42,실종,9,부정
2026-09-24,매일신문,주요뉴스,43,지역,9,중립
2026-09-24,매일신문,주요뉴스,44,트럼프,9,중립
2026-09-24,매일신문,주요뉴스,45,실제,9,중립
2026-09-24,매일신문,주요뉴스,46,후보자,9,중립
2026-09-24,매일신문,주요뉴스,47,시스템,9,중립
2026-09-24,매일신문,주요뉴스,48,법조,9,중립
2026-09-24,매일신문,주요뉴스,49,의원,9,중립
2026-09-24,매일신문,주요뉴스,50,입장,9,중립
2026-09-24,매일신문,주요뉴스,51,기상청,9,중립
2026-09-24,매일신문,주요뉴스,52,기압,9,중립
2026-09-24,매일신문,주요뉴스,53,출생,8,중립
2026-09-24,매일신문,주요뉴스,54,추정,8,중립
2026-09-24,매일신문,주요뉴스,55,금메달,8,긍정
2026-09-24,매일신문,주요뉴스,56,내용,8,중립
2026-09-24,매일신문,주요뉴스,57,사용,8,중립
2026-09-24,매일신문,주요뉴스,58,정보,8,중립
2026-09-24,매일신문,주요뉴스,59,사유,8,중립
2026-09-24,매일신문,주요뉴스,60,경찰,7,중립
2026-09-24,매일신문,주요뉴스,61,문서,7,중립
2026-09-24,매일신문,주요뉴스,62,얘기,7,중립
2026-09-24,매일신문,주요뉴스,63,책임,7,중립
2026-09-24,매일신문,주요뉴스,64,질문,7,중립
2026-09-24,매일신문,주요뉴스,65,최대,7,긍정
2026-09-24,매일신문,주요뉴스,66,풍속,7,중립
2026-09-24,매일신문,주요뉴스,67,이동,7,중립
2026-09-24,매일신문,주요뉴스,68,공문,7,중립
2026-09-24,매일신문,주요뉴스,69,출근,6,중립
2026-09-24,매일신문,주요뉴스,70,목함지뢰,6,중립
2026-09-24,매일신문,주요뉴스,71,종결,6,중립
2026-09-24,매일신문,주요뉴스,72,여사,6,중립
2026-09-24,매일신문,주요뉴스,73,흠결,6,중립
2026-09-24,매일신문,주요뉴스,74,정상,6,중립
2026-09-24,매일신문,주요뉴스,75,감시,6,중립
2026-09-24,매일신문,주요뉴스,76,서울,6,중립
2026-09-24,매일신문,주요뉴스,77,소속,6,중립
2026-09-24,매일신문,주요뉴스,78,판사,6,중립
2026-09-24,매일신문,주요뉴스,79,기관,6,중립
2026-09-24,매일신문,주요뉴스,80,파악,6,중립
2026-09-24,매일신문,주요뉴스,81,위원회,6,중립
2026-09-24,매일신문,주요뉴스,82,규정,6,중립
2026-09-24,매일신문,주요뉴스,83,과정,6,중립
2026-09-24,매일신문,주요뉴스,84,판단,6,중립
2026-09-24,매일신문,주요뉴스,85,경로,6,중립
2026-09-24,매일신문,주요뉴스,86,수리개,6,중립
2026-09-24,매일신문,주요뉴스,87,대한민국,6,중립
2026-09-24,매일신문,주요뉴스,88,해당,6,중립
2026-09-24,매일신문,주요뉴스,89,안전,6,긍정
2026-09-24,매일신문,주요뉴스,90,뉴욕,6,중립
2026-09-24,매일신문,주요뉴스,91,장병,6,중립
2026-09-24,매일신문,주요뉴스,92,북한군,6,중립
2026-09-24,매일신문,주요뉴스,93,작전,6,중립
2026-09-24,매일신문,주요뉴스,94,양국,6,중립
2026-09-24,매일신문,주요뉴스,95,유출,6,부정
2026-09-24,매일신문,주요뉴스,96,당첨,6,중립
2026-09-24,매일신문,주요뉴스,97,근거,6,중립
2026-09-24,매일신문,주요뉴스,98,의심,5,중립
2026-09-24,매일신문,주요뉴스,99,한국,5,중립
2026-09-24,매일신문,주요뉴스,100,허위,5,부정
