날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,문화일보,IT과학,긍정,1,투자,18,14.29,11,126,#0d2b5c,#0d2b5c,Y
2026-09-15,문화일보,IT과학,긍정,2,지원,15,11.9,11,126,#1c3b6b,#1e3d6c,Y
2026-09-15,문화일보,IT과학,긍정,3,참여,13,10.32,11,126,#2c4c7a,#2f4f7d,Y
2026-09-15,문화일보,IT과학,긍정,4,확대,13,10.32,11,126,#3b5c88,#41628d,Y
2026-09-15,문화일보,IT과학,긍정,5,선정,12,9.52,11,126,#4b6d97,#52749e,Y
2026-09-15,문화일보,IT과학,긍정,6,성장,12,9.52,11,126,#5b7ea6,#6387ae,Y
2026-09-15,문화일보,IT과학,긍정,7,우승,11,8.73,11,126,#6a8eb5,#7499bf,Y
2026-09-15,문화일보,IT과학,긍정,8,증가,9,7.14,11,126,#7a9fc4,#86accf,Y
2026-09-15,문화일보,IT과학,긍정,9,최대,8,6.35,11,126,#89afd2,#97bee0,Y
2026-09-15,문화일보,IT과학,긍정,10,협력,8,6.35,11,126,#99c0e1,#a8d0f0,Y
2026-09-15,문화일보,IT과학,긍정,11,성과,7,5.56,11,126,#a8d0f0,,N
