날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-18,매일신문,이슈,20,조사(37); 발견(27); 경찰(26); 확인(25); 실종(24),"2026-09-18 매일신문(이슈) 기사 20건 분석 결과, 상위 키워드는 '조사'(37회), '발견'(27회), '경찰'(26회), '확인'(25회), '실종'(24회) 순으로 나타났습니다. 특히 '조사' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""중국서 태어나 베이징서 자란 03년생 육군 병장…韓美연합훈련 기밀 中 유출, 징역 4년 확정조회수12,097"" 입니다.",2026-09-18 09:05:38,성공,100,0,75,-100.0
