날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,아시아경제,정치,긍정,1,협력,29,35.8,6,81,#0d2b5c,#0d2b5c,Y
2026-09-10,아시아경제,정치,긍정,2,확대,15,18.52,6,81,#2c4c7a,#2c4c7a,Y
2026-09-10,아시아경제,정치,긍정,3,투자,14,17.28,6,81,#4b6d97,#4b6d97,Y
2026-09-10,아시아경제,정치,긍정,4,성장,10,12.35,6,81,#6a8eb5,#6a8eb5,Y
2026-09-10,아시아경제,정치,긍정,5,성과,8,9.88,6,81,#89afd2,#89afd2,Y
2026-09-10,아시아경제,정치,긍정,6,최고,5,6.17,6,81,#a8d0f0,#a8d0f0,Y
2026-09-10,아시아경제,정치,부정,1,비상,14,45.16,4,31,#7a0a12,#7a0a12,Y
2026-09-10,아시아경제,정치,부정,2,전쟁,6,19.35,4,31,#a23e43,#a23e43,Y
2026-09-10,아시아경제,정치,부정,3,제한,6,19.35,4,31,#ca7275,#ca7275,Y
2026-09-10,아시아경제,정치,부정,4,비판,5,16.13,4,31,#f2a6a6,#f2a6a6,Y
