날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-12,아시아경제,이슈,긍정,1,투자,26,31.71,6,82,#0d2b5c,#0d2b5c,Y
2026-09-12,아시아경제,이슈,긍정,2,확대,17,20.73,6,82,#2c4c7a,#2c4c7a,Y
2026-09-12,아시아경제,이슈,긍정,3,상승,13,15.85,6,82,#4b6d97,#4b6d97,Y
2026-09-12,아시아경제,이슈,긍정,4,출시,11,13.41,6,82,#6a8eb5,#6a8eb5,Y
2026-09-12,아시아경제,이슈,긍정,5,안정,8,9.76,6,82,#89afd2,#89afd2,Y
2026-09-12,아시아경제,이슈,긍정,6,최고,7,8.54,6,82,#a8d0f0,#a8d0f0,Y
2026-09-12,아시아경제,이슈,부정,1,참사,15,32.61,4,46,#7a0a12,#7a0a12,Y
2026-09-12,아시아경제,이슈,부정,2,위험,11,23.91,4,46,#a23e43,#a23e43,Y
2026-09-12,아시아경제,이슈,부정,3,범죄,11,23.91,4,46,#ca7275,#ca7275,Y
2026-09-12,아시아경제,이슈,부정,4,사기,9,19.57,4,46,#f2a6a6,#f2a6a6,Y
