날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-04,문화일보,이슈,1,경찰,25,중립
2026-09-04,문화일보,이슈,2,대표,22,중립
2026-09-04,문화일보,이슈,3,서울,19,중립
2026-09-04,문화일보,이슈,4,평가,18,중립
2026-09-04,문화일보,이슈,5,민주당,17,중립
2026-09-04,문화일보,이슈,6,부정,15,중립
2026-09-04,문화일보,이슈,7,위원장,15,중립
2026-09-04,문화일보,이슈,8,지명자,15,중립
2026-09-04,문화일보,이슈,9,조사,14,중립
2026-09-04,문화일보,이슈,10,국민,14,중립
2026-09-04,문화일보,이슈,11,금리,13,중립
2026-09-04,문화일보,이슈,12,강남,13,중립
2026-09-04,문화일보,이슈,13,시장,13,중립
2026-09-04,문화일보,이슈,14,상승,12,긍정
2026-09-04,문화일보,이슈,15,신고,12,중립
2026-09-04,문화일보,이슈,16,대통령,12,중립
2026-09-04,문화일보,이슈,17,비례,12,중립
2026-09-04,문화일보,이슈,18,가격,12,중립
2026-09-04,문화일보,이슈,19,원장,11,중립
2026-09-04,문화일보,이슈,20,남성,10,중립
2026-09-04,문화일보,이슈,21,교수,10,중립
2026-09-04,문화일보,이슈,22,정당,10,중립
2026-09-04,문화일보,이슈,23,지역,10,중립
2026-09-04,문화일보,이슈,24,연합,10,중립
2026-09-04,문화일보,이슈,25,장관,9,중립
2026-09-04,문화일보,이슈,26,의원,9,중립
2026-09-04,문화일보,이슈,27,긍정,9,중립
2026-09-04,문화일보,이슈,28,아파트,9,중립
2026-09-04,문화일보,이슈,29,집값,8,중립
2026-09-04,문화일보,이슈,30,정부,8,중립
2026-09-04,문화일보,이슈,31,반영,8,중립
2026-09-04,문화일보,이슈,32,통합,8,중립
2026-09-04,문화일보,이슈,33,혐의,7,부정
2026-09-04,문화일보,이슈,34,전날,7,중립
2026-09-04,문화일보,이슈,35,정치,7,중립
2026-09-04,문화일보,이슈,36,인사,7,중립
2026-09-04,문화일보,이슈,37,다카하시,7,중립
2026-09-04,문화일보,이슈,38,연합뉴스,7,중립
2026-09-04,문화일보,이슈,39,지하철,6,중립
2026-09-04,문화일보,이슈,40,성추행,6,부정
2026-09-04,문화일보,이슈,41,증시,6,중립
2026-09-04,문화일보,이슈,42,여성,6,중립
2026-09-04,문화일보,이슈,43,비판,6,부정
2026-09-04,문화일보,이슈,44,기온,6,중립
2026-09-04,문화일보,이슈,45,전국,6,중립
2026-09-04,문화일보,이슈,46,최고,6,긍정
2026-09-04,문화일보,이슈,47,하향,6,부정
2026-09-04,문화일보,이슈,48,유지,6,중립
2026-09-04,문화일보,이슈,49,경제,6,중립
2026-09-04,문화일보,이슈,50,여가,6,중립
2026-09-04,문화일보,이슈,51,성평등,6,중립
2026-09-04,문화일보,이슈,52,가족부,6,중립
2026-09-04,문화일보,이슈,53,국회,6,중립
2026-09-04,문화일보,이슈,54,삼성전자,6,중립
2026-09-04,문화일보,이슈,55,하이닉스,6,중립
2026-09-04,문화일보,이슈,56,선거,6,중립
2026-09-04,문화일보,이슈,57,경기,6,중립
2026-09-04,문화일보,이슈,58,%포인트,6,중립
2026-09-04,문화일보,이슈,59,메모리,6,중립
2026-09-04,문화일보,이슈,60,체포,5,부정
2026-09-04,문화일보,이슈,61,워라밸,5,중립
2026-09-04,문화일보,이슈,62,목표,5,중립
2026-09-04,문화일보,이슈,63,세제,5,중립
2026-09-04,문화일보,이슈,64,추진,5,중립
2026-09-04,문화일보,이슈,65,상대,5,중립
2026-09-04,문화일보,이슈,66,민심,5,중립
2026-09-04,문화일보,이슈,67,부결,5,부정
2026-09-04,문화일보,이슈,68,후보,5,중립
2026-09-04,문화일보,이슈,69,분석,5,중립
2026-09-04,문화일보,이슈,70,영향,5,중립
2026-09-04,문화일보,이슈,71,수준,5,중립
2026-09-04,문화일보,이슈,72,민주,5,중립
2026-09-04,문화일보,이슈,73,진보,5,중립
2026-09-04,문화일보,이슈,74,예금,5,중립
2026-09-04,문화일보,이슈,75,제주도,5,중립
2026-09-04,문화일보,이슈,76,강북,5,중립
2026-09-04,문화일보,이슈,77,매물,5,중립
2026-09-04,문화일보,이슈,78,부담,5,부정
2026-09-04,문화일보,이슈,79,공급,5,중립
2026-09-04,문화일보,이슈,80,환경,5,중립
2026-09-04,문화일보,이슈,81,이익,5,중립
2026-09-04,문화일보,이슈,82,분기,5,중립
2026-09-04,문화일보,이슈,83,인도,5,중립
2026-09-04,문화일보,이슈,84,동결,4,중립
2026-09-04,문화일보,이슈,85,구의역,4,중립
2026-09-04,문화일보,이슈,86,굴착기,4,중립
2026-09-04,문화일보,이슈,87,주목,4,긍정
2026-09-04,문화일보,이슈,88,지지,4,중립
2026-09-04,문화일보,이슈,89,주가,4,중립
2026-09-04,문화일보,이슈,90,개편,4,중립
2026-09-04,문화일보,이슈,91,뉴시스,4,중립
2026-09-04,문화일보,이슈,92,자유,4,중립
2026-09-04,문화일보,이슈,93,얘기,4,중립
2026-09-04,문화일보,이슈,94,지명,4,중립
2026-09-04,문화일보,이슈,95,청문회,4,중립
2026-09-04,문화일보,이슈,96,본인,4,중립
2026-09-04,문화일보,이슈,97,판단,4,중립
2026-09-04,문화일보,이슈,98,일본,4,중립
2026-09-04,문화일보,이슈,99,피해,4,부정
2026-09-04,문화일보,이슈,100,지난달,4,중립
