날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-12,아시아경제,사회,긍정,1,지원,19,51.35,4,37,#0d2b5c,#0d2b5c,Y
2026-09-12,아시아경제,사회,긍정,2,공연,7,18.92,4,37,#41628d,#41628d,Y
2026-09-12,아시아경제,사회,긍정,3,최고,6,16.22,4,37,#7499bf,#7499bf,Y
2026-09-12,아시아경제,사회,긍정,4,안전,5,13.51,4,37,#a8d0f0,#a8d0f0,Y
2026-09-12,아시아경제,사회,부정,1,사고,8,18.6,7,43,#7a0a12,#7a0a12,Y
2026-09-12,아시아경제,사회,부정,2,학대,7,16.28,7,43,#8e242a,#8e242a,Y
2026-09-12,아시아경제,사회,부정,3,유출,6,13.95,7,43,#a23e43,#a23e43,Y
2026-09-12,아시아경제,사회,부정,4,부담,6,13.95,7,43,#b6585c,#b6585c,Y
2026-09-12,아시아경제,사회,부정,5,혐의,6,13.95,7,43,#ca7275,#ca7275,Y
2026-09-12,아시아경제,사회,부정,6,체포,5,11.63,7,43,#de8c8e,#de8c8e,Y
2026-09-12,아시아경제,사회,부정,7,기소,5,11.63,7,43,#f2a6a6,#f2a6a6,Y
