날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-14,아시아경제,정치,긍정,1,투자,22,39.29,5,56,#0d2b5c,#0d2b5c,Y
2026-09-14,아시아경제,정치,긍정,2,지원,11,19.64,5,56,#345481,#345481,Y
2026-09-14,아시아경제,정치,긍정,3,수주,9,16.07,5,56,#5b7ea6,#5b7ea6,Y
2026-09-14,아시아경제,정치,긍정,4,최대,8,14.29,5,56,#82a7cb,#82a7cb,Y
2026-09-14,아시아경제,정치,긍정,5,안정,6,10.71,5,56,#a8d0f0,#a8d0f0,Y
2026-09-14,아시아경제,정치,부정,1,수사,27,34.62,6,78,#7a0a12,#7a0a12,Y
2026-09-14,아시아경제,정치,부정,2,실종,14,17.95,6,78,#922930,#922930,Y
2026-09-14,아시아경제,정치,부정,3,취소,14,17.95,6,78,#aa484d,#aa484d,Y
2026-09-14,아시아경제,정치,부정,4,하락,10,12.82,6,78,#c2686b,#c2686b,Y
2026-09-14,아시아경제,정치,부정,5,범죄,7,8.97,6,78,#da8788,#da8788,Y
2026-09-14,아시아경제,정치,부정,6,타격,6,7.69,6,78,#f2a6a6,#f2a6a6,Y
