날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-14,데일리안,주요뉴스,긍정,1,상승,16,51.61,3,31,#0d2b5c,#0d2b5c,Y
2026-09-14,데일리안,주요뉴스,긍정,2,확대,8,25.81,3,31,#5b7ea6,#5b7ea6,Y
2026-09-14,데일리안,주요뉴스,긍정,3,기대,7,22.58,3,31,#a8d0f0,#a8d0f0,Y
2026-09-14,데일리안,주요뉴스,부정,1,사퇴,24,17.39,11,138,#7a0a12,#7a0a12,Y
2026-09-14,데일리안,주요뉴스,부정,2,수사,22,15.94,11,138,#861921,#871b22,Y
2026-09-14,데일리안,주요뉴스,부정,3,부담,15,10.87,11,138,#922930,#942c33,Y
2026-09-14,데일리안,주요뉴스,부정,4,취소,13,9.42,11,138,#9e383e,#a23e43,Y
2026-09-14,데일리안,주요뉴스,부정,5,우려,13,9.42,11,138,#aa484d,#af4f54,Y
2026-09-14,데일리안,주요뉴스,부정,6,의혹,11,7.97,11,138,#b6585c,#bd6164,Y
2026-09-14,데일리안,주요뉴스,부정,7,압박,10,7.25,11,138,#c2686b,#ca7275,Y
2026-09-14,데일리안,주요뉴스,부정,8,하락,9,6.52,11,138,#ce787a,#d88485,Y
2026-09-14,데일리안,주요뉴스,부정,9,사망,7,5.07,11,138,#da8788,#e59596,Y
2026-09-14,데일리안,주요뉴스,부정,10,실패,7,5.07,11,138,#e69797,#f2a6a6,Y
2026-09-14,데일리안,주요뉴스,부정,11,규제,7,5.07,11,138,#f2a6a6,,N
